0.0, 1.0
1.0704E-4, 2.0
4.6830000000000005E-4, 1.0
0.0010637100000000003, 1.0
0.0011707500000000001, 2.0
0.00127779, 2.5
0.0013848299999999999, 2.9
0.0014918699999999997, 3.2448275862068963
0.0015989099999999996, 3.5530103704789475
0.0017059499999999995, 3.8344618428159674
0.0018129899999999994, 4.095254632258779
0.0021357928994279584, 1.0
0.0022428328994279585, 2.0
0.0023498728994279586, 3.0
0.0024569128994279587, 3.3333333333333335
0.0025639528994279587, 3.6333333333333333
0.002670992899427959, 3.9085626911314986
0.002778032899427959, 4.164411216286025
0.002885072899427959, 4.404541200589505
0.002992112899427959, 4.631579603560094
0.003099152899427959, 4.847488663879675
0.0032061928994279593, 5.053781049347505
0.0033132328994279594, 5.251652700342182
0.0034202728994279594, 5.44206894777127
0.0035273128994279595, 5.6258225917616755
0.0036343528994279596, 5.80357437537895
0.0037413928994279597, 5.975881980196146
0.0038484328994279598, 6.143221295683627
0.00395547289942796, 6.306002343584771
0.004062512899427959, 6.46458141563623
0.004169552899427958, 6.6192704721590925
0.0042765928994279575, 6.770344522419773
0.004383632899427957, 6.918047493323031
0.004490672899427956, 7.062596949071224
0.004597712899427955, 7.204187925763092
0.004704752899427954, 7.342996076009128
0.004811792899427954, 7.479180269715451
0.004918832899427953, 7.61288476191083
0.005204298956185109, 1.0
0.005311338956185108, 2.0
0.005418378956185107, 3.0
0.005525418956185107, 4.0
0.005632458956185106, 4.25
0.005943212642890938, 1.0
0.006050252642890937, 2.0
0.00648152797580445, 1.0
0.006588567975804449, 2.0
0.006695607975804449, 2.5
0.006802647975804448, 2.9
0.006909687975804447, 3.2448275862068963
0.007016727975804446, 3.5530103704789475
0.007342646314651972, 1.0
0.007449686314651972, 2.0
0.007556726314651971, 2.5
0.00766376631465197, 2.9
0.007770806314651969, 3.2448275862068963
0.00787784631465197, 3.5530103704789475
0.008183594664490682, 1.0
0.008290634664490683, 2.0
0.008397674664490684, 2.5
0.008504714664490685, 2.9
0.008611754664490686, 3.2448275862068963
0.00892418676668945, 1.0
0.009031226766689451, 2.0
0.009138266766689452, 2.5
0.009517936958393758, 1.0
0.009624976958393759, 2.0
0.010149828258470002, 1.0
0.011042739352436642, 1.0
0.011149779352436643, 2.0
0.011256819352436644, 2.5
0.011363859352436645, 2.9
0.011470899352436646, 3.2448275862068963
0.011577939352436646, 3.5530103704789475
0.011684979352436647, 3.8344618428159674
0.012124569440593072, 1.0
0.012231609440593073, 2.0
0.012847473155326434, 1.0
0.012954513155326435, 2.0
0.013061553155326436, 2.5
0.013168593155326437, 2.9
0.013275633155326438, 3.2448275862068963
0.013382673155326439, 3.5530103704789475
0.01348971315532644, 3.8344618428159674
0.01359675315532644, 4.095254632258779
0.013703793155326442, 4.339439692724345
0.013810833155326442, 4.569884190357676
0.014111722819527866, 1.0
0.014218762819527867, 2.0
0.014325802819527868, 3.0
0.014432842819527869, 3.3333333333333335
0.01453988281952787, 3.6333333333333333
0.01464692281952787, 3.9085626911314986
0.014948833765729766, 1.0
0.015055873765729767, 2.0
0.015477233025249415, 1.0
0.015584273025249416, 2.0
0.01569131302524942, 2.5
0.01579835302524942, 2.9
0.016204172595653196, 1.0
0.0163112125956532, 2.0
0.016873562206111324, 1.0
0.017819729705396525, 1.0
0.017926769705396528, 2.0
0.01935529327701351, 1.0
0.02181191398163827, 1.0
0.021918953981638272, 2.0
0.02545954584419664, 1.0
0.025566585844196642, 2.0
0.025673625844196645, 2.5
0.029735501348781005, 1.0
0.029842541348781008, 2.0
0.02994958134878101, 2.5
0.03503645083513732, 1.0
0.03514349083513732, 2.0
0.03525053083513732, 2.5
0.035357570835137325, 2.9
0.039900938442862785, 1.0
0.04000797844286279, 2.0
0.04011501844286279, 2.5
0.04577535361395747, 1.0
0.05573688408932644, 1.0
0.055843924089326445, 2.0
0.05595096408932645, 2.5
0.05605800408932645, 2.9
0.05616504408932645, 3.2448275862068963
0.056272084089326456, 3.5530103704789475
0.05637912408932646, 3.8344618428159674
0.05648616408932646, 4.095254632258779
